Application ID,City,Zip,Application Submission Date,Facility Type,Sector,PV Capacity (kW),Geothermal Capacity (tons),Wind Capacity (kW),Solar Water Capacity (sq ft),Total System Costs ($),Total Rebate,Mounting Location,PPA/Lease,Payment Status
7579,Wilmington,19802,11/30/2016,PV,Residential,3.12,,,,35100.00,1000.00,rooftop,lease,Paid
7258,New Castle,19720,01/24/2017,PV,Residential,3.12,,,,15600.00,1000.00,rooftop,ppa,Paid
7709,New Castle,19720,01/24/2017,PV,Residential,3.12,,,,30082.00,1000.00,rooftop,lease,Paid
8780,Newark,19713,12/15/2016,PV,Residential,3.12,,,,27310.00,1000.00,rooftop,ppa,Paid
8806,Claymont,19703,12/19/2016,PV,Residential,3.12,,,,29411.00,1000.00,rooftop,lease,Paid
8813,Claymont,19703,12/19/2016,PV,Residential,3.12,,,,45167.00,1000.00,rooftop,lease,Paid
8853,Claymont,19703,12/30/2016,PV,Residential,3.12,,,,25210.00,1000.00,rooftop,lease,Paid
8900,New Castle,19720,01/24/2017,PV,Residential,3.12,,,,63024.00,1000.00,rooftop,lease,Paid
8946,Middletown,19709,01/27/2017,PV,Residential,3.12,,,,73528.00,1000.00,rooftop,ppa,Paid
8973,Wilmington,19804,02/14/2017,PV,Residential,3.12,,,,24159.00,1000.00,rooftop,lease,Paid
8484,Bear,19701,10/27/2016,PV,Residential,3.12,,,,39915.00,1000.00,rooftop,lease,Paid
R00481,Wilmington,19805,08/11/2008,PV,Residential,3.136,,,,25500.00,12750.00,,,Paid
R00643,Wilmington,19808,12/22/2008,PV,Residential,3.15,,,,35125.00,17562.50,,,Paid
R00685,Newark,19713,02/17/2009,PV,Residential,3.15,,,,35008.00,17504.00,,,Paid
R00740,Bethany Beach,19930,03/20/2009,PV,Residential,3.15,,,,24885.00,12442.50,,,Paid
R00822,Wilmington,19809,05/27/2009,PV,Residential,3.15,,,,27356.00,6839.00,,,Paid
R00872,Wilmington,19806,08/11/2009,PV,Residential,3.15,,,,27829.00,6957.00,,,Paid
R01034,Newark,19711,05/28/2010,PV,Residential,3.15,,,,23800.00,5950.00,,,Paid
R01112,Wilmington,19803,09/15/2010,PV,Residential,3.15,,,,22354.65,5588.66,,,Paid
6263,Bethany Beach,19930,07/17/2015,PV,Residential,3.15,,,,32002.00,2677.50,rooftop,owned,Paid
R00764,Middletown,19709,04/08/2009,PV,Residential,3.168,,,,29000.00,14500.00,,,Paid
R00888,Wilmington,19808,09/11/2009,PV,Residential,3.168,,,,24000.00,6000.00,,,Paid
R00914,Bear,19701,10/16/2009,PV,Residential,3.168,,,,21000.00,5250.00,,,Paid
R01690,Townsend,19734,12/03/2012,PV,Residential,3.168,,,,9300.00,2376.00,,,Paid
7671,Dover,19904,05/31/2016,PV,Residential,3.18,,,,43632.00,1000.00,rooftop,ppa,Paid
8124,Felton,19943,08/18/2016,PV,Residential,3.18,,,,54245.00,1000.00,rooftop,ppa,Paid
7831,Bear,19701,09/20/2016,PV,Residential,3.18,,,,30661.00,1000.00,rooftop,ppa,Paid
7673,South Bethany Beach,19930,10/17/2016,PV,Residential,3.18,,,,14150.00,1000.00,rooftop,ppa,Paid
7820,Newark,19713,05/31/2016,PV,Residential,3.18,,,,50708.00,1000.00,rooftop,lease,Paid
R00593,Bethany Beach,19930,11/13/2008,PV,Residential,3.2,,,,25600.00,12800.00,,,Paid
NR00081,Georgetown,19947,12/17/2008,PV,Non_Residential,3.22,,,,25727.80,12863.90,,,Paid
R01256,Magnolia,19962,04/04/2011,PV,Residential,3.24,,,,21000.00,4050.00,,,Paid - ARRA
R01680,Camden-Wyoming,19934,11/26/2012,PV,Residential,3.24,,,,11250.00,4050.00,,,Paid
6883,Bear,19701,10/30/2015,PV,Residential,3.24,,,,13940.00,1782.00,rooftop,owned,Paid
R01991,Middletown,19709,12/30/2013,PV,Solar Lease,3.25,,,,17662.50,4062.50,,,Paid
5215,Newark,19702,10/13/2014,PV,Residential,3.25,,,,16250.00,2762.50,rooftop,lease,Paid
R00215,South Bethany Beach,19930,06/07/2007,PV,Residential,3.28,,,,32800.00,16400.00,,,Paid
R01184,Wilmington,19808,12/07/2010,PV,Residential,3.29,,,,22927.04,5731.76,,,Paid
7005,Claymont,19703,12/08/2015,PV,Residential,3.3,,,,14850.00,1815.00,rooftop,owned,Paid
5843,New Castle,19720,02/13/2015,PV,Residential,3.315,,,,16575.00,2817.75,rooftop,ppa,Paid
5863,Wilmington,19808,02/18/2015,PV,Residential,3.315,,,,16575.00,2817.75,rooftop,ppa,Paid
R00863,Wilmington,19808,07/27/2009,PV,Residential,3.325,,,,29330.00,7332.00,,,Paid
R01133,Wilmington,19804,10/04/2010,PV,Residential,3.33,,,,23628.00,5907.00,,,Paid - ARRA
9637,Wilmington,19808,12/04/2018,PV,Residential,3.355,,,,11654.00,1677.50,rooftop,owned,Paid
R00495,Newark,19713,08/20/2008,PV,Residential,3.36,,,,26666.00,13333.00,,,Paid
NR00217,Millsboro,19966,12/23/2010,PV,Non_Residential,3.36,,,,23667.00,5916.75,,,Paid
R01678,Newark,19702,11/26/2012,PV,Solar Lease,3.36,,,,22890.85,4200.00,,,Paid
R01726,Wilmington,19810,01/24/2013,PV,Residential,3.36,,,,13380.00,4200.00,,,Paid
8974,Newark,19711,02/14/2017,PV,Residential,3.36,,,,26018.00,1000.00,rooftop,ppa,Paid
8978,Bethany Beach,19930,01/30/2017,PV,Residential,3.36,,,,27149.00,1000.00,rooftop,ppa,Paid
9098,Milton,19968,05/02/2017,PV,Residential,3.36,,,,10951.00,1680.00,rooftop,owned,Paid
7416,Lincoln,19960,03/24/2016,PV,Residential,3.38,,,,16900.00,1000.00,rooftop,lease,Paid
7910,Wilmington,19804,09/26/2016,PV,Residential,3.38,,,,25454.00,1000.00,rooftop,lease,Paid
8209,Wilmington,19803,09/27/2016,PV,Residential,3.38,,,,43966.00,1000.00,rooftop,lease,Paid
8014,Georgetown,19947,01/20/2017,PV,Residential,3.38,,,,47437.00,1000.00,rooftop,lease,Paid
8525,Rehoboth Beach,19971,02/09/2017,PV,Residential,3.38,,,,30462.00,1000.00,rooftop,ppa,Paid
8077,Newark,19702,03/21/2017,PV,Residential,3.38,,,,32396.00,1000.00,rooftop,lease,Paid
8554,Georgetown,19947,10/29/2016,PV,Residential,3.38,,,,47268.00,1000.00,rooftop,lease,Paid
8604,Wilmington,19804,11/21/2016,PV,Residential,3.38,,,,54621.00,1000.00,rooftop,lease,Paid
7594,Wilmington,19802,04/18/2016,PV,Residential,3.38,,,,27300.00,1000.00,rooftop,lease,Paid
7920,Bear,19701,09/21/2016,PV,Residential,3.38,,,,52065.00,1000.00,rooftop,ppa,Paid
8680,Hockessin,19707,01/06/2017,PV,Residential,3.38,,,,47268.00,1000.00,rooftop,lease,Paid
8851,Newark,19702,01/03/2017,PV,Residential,3.38,,,,28360.00,1000.00,rooftop,lease,Paid
8852,New Castle,19720,12/30/2016,PV,Residential,3.38,,,,13655.00,1000.00,rooftop,lease,Paid
8071,Wilmington,19807,06/29/2016,PV,Residential,3.41,,,,11973.00,158.00,rooftop,owned,Paid
R00653,Newark,19711,12/22/2008,PV,Residential,3.42,,,,32410.00,16205.00,,,Paid
R00856,Fenwick Island,19944,07/13/2009,PV,Residential,3.42,,,,23550.00,5887.50,,,Paid - ARRA
R01397,Millsboro,19966,10/18/2011,PV,Residential,3.42,,,,13416.80,4275.00,,,Paid - ARRA
R01539,Lewes,19958,05/08/2012,PV,Residential,3.42,,,,21645.00,4275.00,,,Paid
R01734,Camden-Wyoming,19934,02/12/2013,PV,Solar Lease,3.43,,,,16112.00,4287.50,,,Paid
R01809,New Castle,19720,07/09/2013,PV,Residential,3.43,,,,13965.00,4287.50,,,Paid
R01827,New Castle,19720,07/23/2013,PV,Residential,3.43,,,,13685.00,4287.50,,,Paid
7570,Wilmington,19805,03/25/2016,PV,Residential,3.445,,,,17225.00,1000.00,rooftop,ppa,Paid
7929,Wilmington,19810,06/06/2016,PV,Residential,3.445,,,,36556.00,1000.00,rooftop,ppa,Paid
7562,Wilmington,19808,10/03/2016,PV,Residential,3.445,,,,25175.00,1000.00,rooftop,lease,Paid
7675,Newark,19713,08/02/2017,PV,Residential,3.445,,,,15330.00,1000.00,rooftop,lease,Paid
R01090,Milford,19963,08/24/2010,PV,Residential,3.485,,,,22408.55,5602.14,,,Paid - ARRA
R00690,Wilmington,19810,02/20/2009,PV,Residential,3.5,,,,28947.00,14473.50,,,Paid
R00695,Newark,19711,02/25/2009,PV,Residential,3.5,,,,36502.00,18251.00,,,Paid
R00778,South Bethany Beach,19930,04/22/2009,PV,Residential,3.5,,,,29736.00,14868.00,,,Paid
R00869,Rehoboth Beach,19971,08/06/2009,PV,Residential,3.5,,,,27825.00,6956.25,,,Paid
R01812,New Castle,19720,07/09/2013,PV,Residential,3.5,,,,13615.00,4375.00,,,Paid
R01811,Wilmington,19803,07/09/2013,PV,Residential,3.5,,,,12811.00,4375.00,,,Paid
R02034,Bear,19701,02/24/2014,PV,Solar Lease,3.5,,,,16485.00,4375.00,,,Paid
R02132,Milton,19968,05/08/2014,PV,Solar Lease,3.5,,,,14630.00,4375.00,,,Paid
R02219,Lewes,19958,06/23/2014,PV,Solar PPA,3.5,,,,17850.00,4375.00,,,Paid
R02256,New Castle,19720,06/30/2014,PV,Solar Lease,3.5,,,,14630.00,4375.00,,,Paid
5199,New Castle,19720,10/07/2014,PV,Residential,3.5,,,,17500.00,2975.00,rooftop,ppa,Paid
5373,South Bethany Beach,19930,11/10/2014,PV,Residential,3.5,,,,36750.00,2975.00,rooftop,ppa,Paid
5433,New Castle,19720,01/12/2015,PV,Residential,3.5,,,,33750.00,2975.00,rooftop,ppa,Paid
5798,Dover,19901,02/09/2015,PV,Residential,3.5,,,,17500.00,2975.00,rooftop,ppa,Paid
6866,Lewes,19958,10/28/2015,PV,Residential,3.5,,,,13125.00,1925.00,rooftop,owned,Paid
7622,Milton,19968,04/06/2016,PV,Residential,3.51,,,,12109.00,1930.50,rooftop,owned,Paid
R01550,Rehoboth Beach,19971,05/21/2012,PV,Residential,3.52,,,,16321.00,4406.00,,,Paid
R01368,Wilmington,19803,09/09/2011,PV,Residential,3.525,,,,15328.00,4406.25,,,Paid
5385,Wilmington,19809,11/12/2014,PV,Residential,3.57,,,,17850.00,3034.50,rooftop,ppa,Paid
5941,Bear,19701,03/05/2015,PV,Residential,3.57,,,,17850.00,3034.50,rooftop,lease,Paid
6042,New Castle,19720,03/26/2015,PV,Residential,3.57,,,,17850.00,3034.50,rooftop,lease,Paid
9265,Rehoboth Beach,19970,08/28/2017,PV,Residential,3.575,,,,40755.00,1787.50,rooftop,owned,Paid
R00066,Middletown,19709,11/07/2005,PV,Residential,3.6,,,,29108.00,14554.00,,,Paid
R00069,Newark,19711,12/10/2005,PV,Residential,3.6,,,,28661.00,14330.50,,,Paid
R00102,Bear,19701,06/02/2006,PV,Residential,3.6,,,,33800.00,16900.00,,,Paid
R00114,New Castle,19720,06/23/2006,PV,Residential,3.6,,,,29880.00,14940.00,,,Paid
R00115,Camden-Wyoming,19934,06/23/2006,PV,Residential,3.6,,,,29988.00,14994.00,,,Paid
R00116,Hockessin,19707,06/23/2006,PV,Residential,3.6,,,,29880.00,14940.00,,,Paid
R00108,New Castle,19720,07/21/2006,PV,Residential,3.6,,,,34188.00,17094.00,,,Paid
R00277,Newark,19711,12/04/2007,PV,Residential,3.6,,,,27663.00,13816.50,,,Paid
R00521,Bear,19701,09/26/2008,PV,Residential,3.6,,,,28000.00,14000.00,,,Paid
R00546,Hockessin,19707,10/06/2008,PV,Residential,3.6,,,,29880.00,14940.00,,,Paid
R00699,Rehoboth Beach,19971,02/25/2009,PV,Residential,3.6,,,,32392.00,16196.00,,,Paid
R00848,Newark,19711,07/02/2009,PV,Residential,3.6,,,,27000.00,6750.00,,,Paid
R01339,Ocean View,19970,07/15/2011,PV,Residential,3.6,,,,29963.00,4500.00,,,Paid
9355,Middletown,19709,11/28/2017,PV,Residential,3.6,,,,9000.00,1800.00,rooftop,owned,Paid
9522,Dover,19901,05/11/2018,PV,Residential,3.6,,,,10800.00,1800.00,rooftop,owned,Paid
6904,Seaford,19973,10/08/2015,PV,Residential,3.64,,,,14014.00,2002.00,rooftop,owned,Paid
7457,Harbeson,19951,05/10/2016,PV,Residential,3.64,,,,18200.00,1000.00,rooftop,lease,Paid
8049,Claymont,19703,09/19/2016,PV,Residential,3.64,,,,38181.00,1000.00,rooftop,lease,Paid
8406,Wilmington,19804,10/10/2016,PV,Residential,3.64,,,,23109.00,1000.00,rooftop,ppa,Paid
8409,Newark,19702,10/11/2016,PV,Residential,3.64,,,,24310.00,1000.00,rooftop,ppa,Paid
8493,Wilmington,19804,11/02/2016,PV,Residential,3.64,,,,14705.00,1000.00,rooftop,ppa,Paid
8308,Bear,19701,11/03/2016,PV,Residential,3.64,,,,31239.00,1000.00,rooftop,lease,Paid
7578,Wilmington,19808,01/18/2017,PV,Residential,3.64,,,,18200.00,1000.00,rooftop,lease,Paid
8504,Newark,19713,08/15/2017,PV,Residential,3.64,,,,37814.00,1000.00,rooftop,lease,Paid
8404,Wilmington,19810,12/07/2016,PV,Residential,3.64,,,,38865.00,1000.00,rooftop,ppa,Paid
8548,Newark,19713,11/17/2016,PV,Residential,3.64,,,,35714.00,1000.00,rooftop,lease,Paid
8623,Harbeson,19951,11/18/2016,PV,Residential,3.64,,,,48318.00,1000.00,rooftop,lease,Paid
8701,Seaford,19973,02/13/2017,PV,Residential,3.64,,,,22058.00,1000.00,rooftop,lease,Paid
8746,Wilmington,19808,01/23/2017,PV,Residential,3.64,,,,36764.00,1000.00,rooftop,lease,Paid
8812,New Castle,19720,12/20/2016,PV,Residential,3.64,,,,26260.00,1000.00,rooftop,lease,Paid
8885,New Castle,19720,01/25/2017,PV,Residential,3.64,,,,29411.00,1000.00,rooftop,lease,Paid
7513,New Castle,19720,08/02/2017,PV,Residential,3.64,,,,39000.00,1000.00,rooftop,lease,Paid
R01623,Hockessin,19707,09/12/2012,PV,Solar Lease,3.67,,,,19566.23,4593.75,,,Paid
R00657,Rehoboth Beach,19971,12/22/2008,PV,Residential,3.675,,,,30900.00,15450.00,,,Paid
7796,Camden-Wyoming,19934,08/16/2016,PV,Residential,3.675,,,,16354.00,1000.00,rooftop,lease,Paid
R00557,Wilmington,19810,10/07/2008,PV,Residential,3.68,,,,30330.00,15180.00,,,Paid
R00748,Camden-Wyoming,19934,04/07/2009,PV,Residential,3.68,,,,28336.00,14168.00,,,Paid
R00862,Wilmington,19807,07/21/2009,PV,Residential,3.68,,,,28336.00,7084.00,,,Paid
R00941,Middletown,19709,11/23/2009,PV,Residential,3.68,,,,29744.00,7436.00,,,Paid - ARRA
R01043,Middletown,19709,06/16/2010,PV,Residential,3.68,,,,28704.00,14352.00,,,Paid
R01583,Wilmington,19809,06/27/2012,PV,Residential,3.68,,,,14266.00,4600.00,,,Paid
R01601,Dover,19901,08/06/2012,PV,Residential,3.68,,,,13093.00,4600.00,,,Paid
R00851,Newark,19702,07/09/2009,PV,Residential,3.69,,,,29128.00,7282.00,,,Paid
R00330,Rehoboth Beach,19971,03/06/2008,PV,Residential,3.696,,,,28675.00,14337.50,,,Paid
R00252,Wilmington,19807,10/09/2007,PV,Residential,3.7,,,,33300.00,16650.00,,,Paid
R01087,Bear,19701,08/20/2010,PV,Residential,3.7,,,,23250.00,5812.50,,,Paid - ARRA
R01099,Milton,19968,09/07/2010,PV,Residential,3.7,,,,22903.00,5725.75,,,Paid
7825,Middletown,19709,09/20/2016,PV,Residential,3.71,,,,16510.00,1000.00,rooftop,ppa,Paid
7563,Claymont,19703,04/22/2016,PV,Residential,3.71,,,,18550.00,1000.00,rooftop,lease,Paid
R01172,Delaware City,19706,11/19/2010,PV,Residential,3.75,,,,26768.00,6692.00,,,Paid
R02041,Newark,19702,02/27/2014,PV,Solar Lease,3.75,,,,17662.50,4687.50,,,Paid
5265,Bear,19701,10/17/2014,PV,Residential,3.75,,,,18375.00,3187.50,rooftop,ppa,Paid
5432,Middletown,19709,02/10/2015,PV,Residential,3.75,,,,18750.00,3187.50,rooftop,ppa,Paid
5423,Dover,19901,02/10/2015,PV,Residential,3.75,,,,18750.00,3187.50,rooftop,lease,Paid
R01332,Wilmington,19808,07/22/2011,PV,Residential,3.76,,,,19204.00,4700.00,,,Paid
R01398,Ocean View,19970,10/18/2011,PV,Residential,3.76,,,,23850.00,4700.00,,,Paid - ARRA
R01536,Fenwick Island,19944,05/07/2012,PV,Residential,3.76,,,,16576.00,4700.00,,,Paid
R00801,Ocean View,19970,05/04/2008,PV,Residential,3.78,,,,29295.00,14648.00,,,Paid
R00392,Ocean View,19970,05/12/2008,PV,Residential,3.78,,,,29975.00,14988.00,,,Paid
R00771,Townsend,19734,04/16/2009,PV,Residential,3.78,,,,29128.00,14564.00,,,Paid
R00773,Rehoboth Beach,19971,04/20/2009,PV,Residential,3.78,,,,30051.00,15025.00,,,Paid - ARRA
R00831,South Bethany Beach,19930,06/04/2009,PV,Residential,3.78,,,,29295.00,7323.75,,,Paid
R00857,Harbeson,19951,07/13/2009,PV,Residential,3.78,,,,30240.00,7560.00,,,Paid
R01091,Rehoboth Beach,19971,08/24/2010,PV,Residential,3.78,,,,26082.00,6520.50,,,Paid
R01115,Milton,19968,09/16/2010,PV,Residential,3.78,,,,18862.00,2240.50,,,Paid
R00332,Rehoboth Beach,19971,03/03/2008,PV,Residential,3.8,,,,39600.00,19800.00,,,Paid
R00707,Wilmington,19805,03/05/2008,PV,Residential,3.8,,,,34930.00,17465.00,,,Paid
R00365,Milton,19968,04/22/2008,PV,Residential,3.8,,,,34270.00,17135.00,,,Paid
R00591,Hartly,19953,11/13/2008,PV,Residential,3.8,,,,29204.00,14602.00,,,Paid
R00662,Milton,19968,01/26/2009,PV,Residential,3.8,,,,27500.00,13750.00,,,Paid
R01390,Lewes,19958,09/29/2011,PV,Residential,3.8,,,,21146.00,4750.00,,,Paid - ARRA
R01188,Wilmington,19803,12/08/2010,PV,Residential,3.808,,,,24752.00,6188.00,,,Paid
5290,Wilmington,19808,10/21/2014,PV,Residential,3.825,,,,19125.00,3251.25,rooftop,lease,Paid
5411,Newark,19713,11/20/2014,PV,Residential,3.825,,,,40800.00,3251.25,rooftop,ppa,Paid
5416,Middletown,19709,11/25/2014,PV,Residential,3.825,,,,19125.00,3251.25,rooftop,ppa,Paid
5565,New Castle,19720,01/05/2015,PV,Residential,3.825,,,,18743.00,3251.25,rooftop,ppa,Paid
5665,Newark,19702,01/21/2015,PV,Residential,3.825,,,,27489.00,3251.25,rooftop,ppa,Paid
6200,Newark,19711,05/01/2015,PV,Residential,3.825,,,,19125.00,3251.25,rooftop,lease,Paid
R00526,Newark,19713,10/02/2008,PV,Residential,3.84,,,,32254.00,16127.00,,,Paid
R01792,New Castle,19720,06/04/2013,PV,Residential,3.84,,,,19000.00,4800.00,,,Paid
R00795,Wilmington,19802,05/01/2009,PV,Residential,3.85,,,,30608.00,15304.00,,,Paid
R02021,Newark,19702,01/17/2014,PV,Residential,3.85,,,,10972.50,4812.50,,,Paid
9331,Milton,19968,09/13/2017,PV,Residential,3.85,,,,14438.00,1069.50,rooftop,owned,Paid
R00449,Newark,19711,07/22/2008,PV,Residential,3.87,,,,31927.50,15963.75,,,Paid
R00955,Bethany Beach,19930,12/10/2009,PV,Residential,3.87,,,,29040.00,7256.25,,,Paid
R00937,Rehoboth Beach,19971,11/02/2009,PV,Residential,3.875,,,,29000.00,7250.00,,,Paid - ARRA
6524,Bear,19701,07/28/2015,PV,Residential,3.9,,,,19500.00,3315.00,rooftop,ppa,Paid
7084,Milton,19968,12/24/2015,PV,Residential,3.9,,,,13628.00,2145.00,rooftop,owned,Paid
7414,Harrington,19952,03/30/2016,PV,Residential,3.9,,,,19500.00,1000.00,rooftop,ppa,Paid
7694,Millsboro,19966,04/01/2016,PV,Residential,3.9,,,,71734.00,1000.00,rooftop,lease,Paid
7237,Newark,19702,04/04/2016,PV,Residential,3.9,,,,19500.00,1000.00,rooftop,ppa,Paid
7286,Bear,19701,05/19/2016,PV,Residential,3.9,,,,19500.00,1000.00,rooftop,ppa,Paid
7725,Newark,19713,05/25/2016,PV,Residential,3.9,,,,34710.00,1000.00,rooftop,ppa,Paid
8177,Bridgeville,19933,08/12/2016,PV,Residential,3.9,,,,17355.00,1000.00,rooftop,lease,Paid
7572,Bear,19701,09/28/2016,PV,Residential,3.9,,,,28599.00,1000.00,rooftop,lease,Paid
7135,Bethany Beach,19930,10/03/2016,PV,Residential,3.9,,,,26000.00,1000.00,rooftop,ppa,Paid
8063,New Castle,19720,10/19/2016,PV,Residential,3.9,,,,32396.00,1000.00,rooftop,lease,Paid
8366,Lewes,19958,12/15/2016,PV,Residential,3.9,,,,22815.00,2145.00,rooftop,owned,Paid
7179,Newark,19702,01/06/2017,PV,Residential,3.9,,,,19500.00,1000.00,rooftop,lease,Paid
8401,New Castle,19720,01/06/2017,PV,Residential,3.9,,,,15756.00,1000.00,rooftop,ppa,Paid
8496,Bear,19701,01/06/2017,PV,Residential,3.9,,,,27310.00,1000.00,rooftop,lease,Paid
8982,Claymont,19703,02/14/2017,PV,Residential,3.9,,,,53570.00,1000.00,rooftop,ppa,Paid
8532,Middletown,19709,05/15/2017,PV,Residential,3.9,,,,42016.00,1000.00,rooftop,lease,Paid
8542,Bear,19701,12/07/2016,PV,Residential,3.9,,,,43066.00,1000.00,rooftop,lease,Paid
8624,Wilmington,19804,11/11/2016,PV,Residential,3.9,,,,26260.00,1000.00,rooftop,ppa,Paid
8704,Claymont,19703,12/12/2016,PV,Residential,3.9,,,,32562.00,1000.00,rooftop,ppa,Paid
8709,Wilmington,19803,08/03/2017,PV,Residential,3.9,,,,12986.00,2145.00,rooftop,owned,Paid
8790,Middletown,19709,12/30/2016,PV,Residential,3.9,,,,55671.00,1000.00,rooftop,lease,Paid
8915,Bear,19701,02/06/2017,PV,Residential,3.9,,,,25209.00,1000.00,rooftop,lease,Paid
R02167,Newark,19713,06/04/2014,PV,Solar Lease,3.92,,,,16385.60,4900.00,,,Paid
R02272,Newark,19711,06/30/2014,PV,Solar Lease,3.92,,,,16385.60,4900.00,,,Paid
7697,Wilmington,19806,05/31/2016,PV,Residential,3.92,,,,16542.00,2156.00,rooftop,owned,Paid
8729,Newark,19713,12/01/2016,PV,Residential,3.92,,,,24500.00,1452.00,rooftop,owned,Paid
R00945,Greenville,19807,11/24/2009,PV,Residential,3.96,,,,32000.00,8000.00,,,Paid - ARRA
R01003,Wilmington,19808,03/24/2010,PV,Residential,3.96,,,,33000.00,8250.00,,,Paid
R01078,Wilmington,19803,08/11/2010,PV,Residential,3.96,,,,26600.00,6650.00,,,Paid - ARRA
R01201,Wilmington,19808,12/15/2010,PV,Residential,3.96,,,,30000.00,7500.00,,,Paid - ARRA
9487,Newark,19713,02/28/2018,PV,Residential,3.96,,,,34000.00,1980.00,rooftop,owned,Paid
R00907,Dewey Beach,19971,10/07/2009,PV,Residential,3.964,,,,32385.88,8096.47,,,Paid
R01823,Wilmington,19806,07/19/2013,PV,Residential,3.97,,,,22498.50,4968.75,,,Paid
7228,Newark,19711,03/30/2016,PV,Residential,3.975,,,,19875.00,2186.25,rooftop,owned,Paid
7219,Bear,19701,03/31/2016,PV,Residential,3.975,,,,19875.00,1000.00,rooftop,lease,Paid
7724,Bear,19701,04/18/2016,PV,Residential,3.975,,,,17689.00,1000.00,rooftop,ppa,Paid
7389,Millsboro,19966,08/18/2016,PV,Residential,3.975,,,,19875.00,1000.00,rooftop,lease,Paid
7707,Newark,19711,09/15/2016,PV,Residential,3.975,,,,17689.00,1000.00,rooftop,lease,Paid
8348,Newark,19713,09/19/2016,PV,Residential,3.975,,,,38542.00,1000.00,rooftop,lease,Paid
7827,Newark,19702,11/09/2016,PV,Residential,3.975,,,,47170.00,1000.00,rooftop,ppa,Paid
7634,New Castle,19720,12/06/2016,PV,Residential,3.975,,,,53000.00,1000.00,rooftop,lease,Paid
R00551,Wilmington,19803,10/06/2008,PV,Residential,3.976,,,,35040.00,17520.00,,,Paid
R00798,Middletown,19709,05/06/2009,PV,Residential,3.98,,,,46760.00,23380.00,,,Paid
6511,New Castle,19720,08/19/2015,PV,Residential,3.99,,,,19000.00,3391.50,rooftop,owned,Paid
9548,Middletown,19709,07/09/2018,PV,Residential,3.99,,,,19950.00,1995.00,rooftop,owned,Paid
R00001,Newark,19702,04/17/2002,PV,Residential,4,,,,40500.00,10500.00,,,Paid
R00004,Rehoboth Beach,19971,01/13/2003,PV,Residential,4,,,,43717.00,10500.00,,,Paid
R00168,Townsend,19734,01/11/2007,PV,Residential,4,,,,45000.00,22500.00,,,Paid
R00216,Wilmington,19803,06/13/2007,PV,Residential,4,,,,32000.00,16000.00,,,Paid
R00227,Wilmington,19803,07/06/2007,PV,Residential,4,,,,34359.00,17179.50,,,Paid
R00257,Rehoboth Beach,19971,10/09/2007,PV,Residential,4,,,,28400.00,14200.00,,,Paid
R00264,Rehoboth Beach,19971,11/05/2007,PV,Residential,4,,,,32000.00,15100.00,,,Paid
R00279,Wilmington,19810,12/06/2007,PV,Residential,4,,,,31896.00,15948.00,,,Paid
R00472,Hartly,19953,08/04/2008,PV,Residential,4,,,,33796.00,16898.00,,,Paid
R00556,Seaford,19973,10/07/2008,PV,Residential,4,,,,31400.00,15700.00,,,Paid
R00570,Dagsboro,19939,10/08/2008,PV,Residential,4,,,,35000.00,17500.00,,,Paid
R00680,Clarksville,19970,02/13/2009,PV,Residential,4,,,,33650.00,16825.00,,,Paid
R01335,Milford,19963,08/03/2011,PV,Residential,4,,,,24900.00,5000.00,,,Paid
R01820,Rehoboth Beach,19971,07/16/2013,PV,Residential,4,,,,40000.00,8500.00,,,Paid
R01855,Wilmington,19805,08/22/2013,PV,Residential,4,,,,16464.00,5000.00,,,Paid
R01919,Wilmington,19805,11/04/2013,PV,Residential,4,,,,16464.00,5000.00,,,Paid
R01932,Harrington,19952,11/12/2013,PV,Residential,4,,,,16422.00,5000.00,,,Paid
R01978,Wilmington,19804,12/18/2013,PV,Solar Lease,4,,,,18840.00,5000.00,,,Paid
R02109,Rehoboth Beach,19971,05/01/2014,PV,Solar Lease,4,,,,17640.00,5000.00,,,Paid
5208,Wilmington,19808,10/09/2014,PV,Residential,4,,,,32500.00,3400.00,rooftop,ppa,Paid
5391,Delaware City,19706,11/13/2014,PV,Residential,4,,,,20000.00,3400.00,rooftop,lease,Paid
5434,Wilmington,19804,11/25/2014,PV,Residential,4,,,,45000.00,3400.00,rooftop,lease,Paid
5677,Rehoboth Beach,19971,01/21/2015,PV,Residential,4,,,,15400.00,3400.00,rooftop,owned,Paid
6950,Milton,19968,01/21/2016,PV,Residential,4,,,,13900.00,2200.00,rooftop,owned,Paid
R01334,Milton,19968,07/28/2011,PV,Residential,4.05,,,,26325.00,5062.50,,,Paid - ARRA
R01876,Rehoboth Beach,19971,09/12/2013,PV,Residential,4.06,,,,13804.00,5075.00,,,Paid
R01880,Rehoboth Beach,19971,09/16/2013,PV,Residential,4.06,,,,13804.00,5075.00,,,Paid
